,0
metadata_participant_101_stimuli_09_sacc_chap_04.pt,0.19265016017654216
metadata_participant_43_stimuli_06_sacc_chap_02.pt,0.21624633382534034
metadata_participant_47_stimuli_01_sacc_chap_06.pt,0.216119112387046
metadata_participant_44_stimuli_11_sacc_chap_06.pt,0.1554772219495647
metadata_participant_68_stimuli_06_sacc_chap_19.pt,0.1948891222364285
metadata_participant_46_stimuli_01_sacc_chap_02.pt,0.2335261427612521
metadata_participant_59_stimuli_03_sacc_chap_02.pt,0.23052259721918233
metadata_participant_70_stimuli_13_sacc_chap_05.pt,0.18647376316932288
metadata_participant_62_stimuli_06_sacc_chap_26.pt,0.31555367327367423
metadata_participant_47_stimuli_14_sacc_chap_11.pt,0.23276454469432
metadata_participant_68_stimuli_12_sacc_chap_11.pt,0.35482383056038497
metadata_participant_79_stimuli_11_sacc_chap_09.pt,0.16045681853375499
metadata_participant_51_stimuli_01_sacc_chap_02.pt,0.20290946397078286
metadata_participant_85_stimuli_03_sacc_chap_11.pt,0.22514332794286804
metadata_participant_86_stimuli_09_sacc_chap_12.pt,0.5948091911007641
metadata_participant_46_stimuli_04_sacc_chap_07.pt,0.3198270824771297
metadata_participant_17_stimuli_12_sacc_chap_13.pt,0.19218441274981868
metadata_participant_76_stimuli_13_sacc_chap_08.pt,0.31909201782908014
metadata_participant_80_stimuli_14_sacc_chap_15.pt,0.24993753545901726
metadata_participant_62_stimuli_06_sacc_chap_15.pt,0.22903940774542622
metadata_participant_49_stimuli_04_sacc_chap_16.pt,0.2913884794328974
metadata_participant_79_stimuli_09_sacc_chap_14.pt,0.8222368809135739
metadata_participant_09_stimuli_09_sacc_chap_11.pt,0.195742147180669
metadata_participant_64_stimuli_01_sacc_chap_01.pt,0.18040800635440588
metadata_participant_21_stimuli_09_sacc_chap_07.pt,0.1724882035715143
metadata_participant_47_stimuli_01_sacc_chap_09.pt,0.35673863011181695
metadata_participant_78_stimuli_14_sacc_chap_07.pt,0.18022275038612812
metadata_participant_17_stimuli_12_sacc_chap_03.pt,0.2709937339018333
metadata_participant_87_stimuli_13_sacc_chap_07.pt,0.30443952214289705
metadata_participant_62_stimuli_06_sacc_chap_04.pt,0.35481337845212796
metadata_participant_80_stimuli_02_sacc_chap_03.pt,0.2571293869406154
metadata_participant_81_stimuli_11_sacc_chap_06.pt,0.1494181209115315
metadata_participant_103_stimuli_14_sacc_chap_06.pt,0.21394866558464354
metadata_participant_46_stimuli_03_sacc_chap_06.pt,0.22756445452937107
metadata_participant_44_stimuli_06_sacc_chap_16.pt,0.24134691777887327
metadata_participant_71_stimuli_03_sacc_chap_11.pt,0.26420005541893393
metadata_participant_68_stimuli_12_sacc_chap_01.pt,0.1845131710256205
metadata_participant_110_stimuli_11_sacc_chap_13.pt,0.2595245388595278
metadata_participant_74_stimuli_03_sacc_chap_16.pt,0.35552661563137755
metadata_participant_09_stimuli_06_sacc_chap_14.pt,0.19089311282440935
metadata_participant_81_stimuli_12_sacc_chap_05.pt,0.35411806818668246
metadata_participant_47_stimuli_11_sacc_chap_24.pt,0.1328083016471286
metadata_participant_61_stimuli_11_sacc_chap_05.pt,0.21709690675392945
metadata_participant_58_stimuli_01_sacc_chap_07.pt,0.2651953316365839
metadata_participant_09_stimuli_11_sacc_chap_07.pt,0.1582739952606605
metadata_participant_07_stimuli_09_sacc_chap_07.pt,0.17793262286537762
metadata_participant_47_stimuli_12_sacc_chap_05.pt,0.20554032826018018
metadata_participant_68_stimuli_04_sacc_chap_16.pt,0.17583561935136358
metadata_participant_113_stimuli_14_sacc_chap_03.pt,0.379953035560132
metadata_participant_74_stimuli_03_sacc_chap_03.pt,0.43462008384315187
metadata_participant_113_stimuli_14_sacc_chap_07.pt,0.16419288724491862
metadata_participant_42_stimuli_01_sacc_chap_09.pt,0.23893110637178042
metadata_participant_45_stimuli_02_sacc_chap_04.pt,0.33168213320139
metadata_participant_80_stimuli_02_sacc_chap_05.pt,0.26489937880088793
metadata_participant_81_stimuli_06_sacc_chap_06.pt,0.2391125999236152
metadata_participant_103_stimuli_12_sacc_chap_05.pt,0.4618109223522626
metadata_participant_78_stimuli_12_sacc_chap_04.pt,0.32233438397174974
metadata_participant_65_stimuli_03_sacc_chap_13.pt,0.2374134064847445
metadata_participant_65_stimuli_02_sacc_chap_07.pt,0.3376633590245743
metadata_participant_80_stimuli_09_sacc_chap_08.pt,0.34261712110786224
metadata_participant_78_stimuli_09_sacc_chap_18.pt,0.19134062562412485
metadata_participant_79_stimuli_02_sacc_chap_01.pt,0.17926446273782076
metadata_participant_68_stimuli_04_sacc_chap_03.pt,0.4962220590822187
metadata_participant_59_stimuli_03_sacc_chap_16.pt,0.34482905184163487
metadata_participant_71_stimuli_02_sacc_chap_11.pt,0.2589061277124517
metadata_participant_69_stimuli_06_sacc_chap_15.pt,0.2246072486127482
metadata_participant_89_stimuli_02_sacc_chap_10.pt,0.14443755194910984
metadata_participant_70_stimuli_04_sacc_chap_14.pt,0.18064923750655637
metadata_participant_17_stimuli_04_sacc_chap_07.pt,0.32375106333784887
metadata_participant_78_stimuli_04_sacc_chap_02.pt,0.28139429822535955
metadata_participant_37_stimuli_09_sacc_chap_10.pt,0.21498868235568244
metadata_participant_47_stimuli_11_sacc_chap_07.pt,0.14633369152847897
metadata_participant_88_stimuli_12_sacc_chap_03.pt,0.3535402203101968
metadata_participant_61_stimuli_06_sacc_chap_11.pt,0.23007122668066188
metadata_participant_92_stimuli_09_sacc_chap_04.pt,0.16535474221963287
metadata_participant_46_stimuli_03_sacc_chap_09.pt,0.25359614224424887
metadata_participant_09_stimuli_06_sacc_chap_09.pt,0.26339362891274726
metadata_participant_113_stimuli_14_sacc_chap_10.pt,0.27496199222503404
metadata_participant_81_stimuli_11_sacc_chap_04.pt,0.24148013528668813
metadata_participant_86_stimuli_09_sacc_chap_07.pt,0.21024209148266365
metadata_participant_81_stimuli_04_sacc_chap_10.pt,0.20061338545018648
metadata_participant_104_stimuli_12_sacc_chap_03.pt,0.20704328033559039
metadata_participant_88_stimuli_12_sacc_chap_09.pt,0.1836279680237653
metadata_participant_46_stimuli_03_sacc_chap_05.pt,0.17417807975653665
metadata_participant_81_stimuli_13_sacc_chap_04.pt,0.1635971691297448
metadata_participant_80_stimuli_12_sacc_chap_04.pt,0.39035419671882526
metadata_participant_84_stimuli_01_sacc_chap_01.pt,0.1907466366070205
metadata_participant_69_stimuli_03_sacc_chap_07.pt,0.38223500975138297
metadata_participant_62_stimuli_06_sacc_chap_19.pt,0.2087229015921825
metadata_participant_44_stimuli_04_sacc_chap_15.pt,0.16713974482621047
metadata_participant_69_stimuli_06_sacc_chap_11.pt,0.3761786456820194
metadata_participant_65_stimuli_11_sacc_chap_03.pt,0.12997196854174925
metadata_participant_100_stimuli_11_sacc_chap_08.pt,0.28734463239211894
metadata_participant_79_stimuli_02_sacc_chap_02.pt,0.31594945938240154
metadata_participant_116_stimuli_14_sacc_chap_13.pt,0.233475967593815
metadata_participant_43_stimuli_09_sacc_chap_04.pt,0.1561027575981414
metadata_participant_47_stimuli_04_sacc_chap_16.pt,0.1908750033784228
metadata_participant_68_stimuli_04_sacc_chap_04.pt,0.21728539500660166
metadata_participant_103_stimuli_11_sacc_chap_01.pt,0.22376797127137787
metadata_participant_81_stimuli_14_sacc_chap_15.pt,0.20719403603126513
metadata_participant_09_stimuli_12_sacc_chap_03.pt,0.36220517850327805
metadata_participant_71_stimuli_02_sacc_chap_05.pt,0.430299021007884
metadata_participant_47_stimuli_09_sacc_chap_08.pt,0.24405895345377787
metadata_participant_105_stimuli_12_sacc_chap_11.pt,0.2679840334196397
metadata_participant_104_stimuli_14_sacc_chap_08.pt,0.25121288714201556
metadata_participant_108_stimuli_14_sacc_chap_01.pt,0.1895974467742646
metadata_participant_114_stimuli_09_sacc_chap_11.pt,0.23019276280484263
metadata_participant_17_stimuli_14_sacc_chap_12.pt,0.37174025296263524
metadata_participant_82_stimuli_02_sacc_chap_03.pt,0.3778533819492463
metadata_participant_37_stimuli_09_sacc_chap_15.pt,0.783589861230724
metadata_participant_96_stimuli_06_sacc_chap_12.pt,0.16428057593073422
metadata_participant_101_stimuli_11_sacc_chap_10.pt,0.38489093221653614
metadata_participant_72_stimuli_14_sacc_chap_12.pt,0.3109609488052772
metadata_participant_43_stimuli_01_sacc_chap_07.pt,0.22532439344546745
metadata_participant_80_stimuli_12_sacc_chap_16.pt,0.20473570645644218
metadata_participant_62_stimuli_13_sacc_chap_07.pt,0.1571240511868987
metadata_participant_76_stimuli_13_sacc_chap_04.pt,0.15927113961632625
metadata_participant_100_stimuli_12_sacc_chap_09.pt,0.21129650159233684
metadata_participant_70_stimuli_04_sacc_chap_12.pt,0.26435619265911486
metadata_participant_87_stimuli_03_sacc_chap_12.pt,0.26786938585721254
metadata_participant_09_stimuli_14_sacc_chap_16.pt,0.24632570108078378
metadata_participant_75_stimuli_02_sacc_chap_01.pt,0.2685502909532341
metadata_participant_84_stimuli_03_sacc_chap_03.pt,0.24322568637887562
metadata_participant_101_stimuli_11_sacc_chap_13.pt,0.231982434066347
metadata_participant_87_stimuli_03_sacc_chap_03.pt,0.40981093437775323
metadata_participant_09_stimuli_09_sacc_chap_12.pt,0.20000261902133099
metadata_participant_100_stimuli_13_sacc_chap_03.pt,0.21079539159745936
metadata_participant_94_stimuli_03_sacc_chap_12.pt,0.2925177361879547
metadata_participant_81_stimuli_12_sacc_chap_09.pt,0.3890410629021874
metadata_participant_75_stimuli_12_sacc_chap_11.pt,0.44345365456236785
metadata_participant_71_stimuli_11_sacc_chap_24.pt,0.13030873084113367
metadata_participant_47_stimuli_01_sacc_chap_10.pt,0.2077073188945792
metadata_participant_85_stimuli_04_sacc_chap_12.pt,0.24858121633078967
metadata_participant_75_stimuli_11_sacc_chap_11.pt,0.2359411953076974
metadata_participant_64_stimuli_01_sacc_chap_03.pt,0.17686758250955822
metadata_participant_43_stimuli_06_sacc_chap_18.pt,0.769138951270026
metadata_participant_110_stimuli_11_sacc_chap_07.pt,0.1440411715967218
metadata_participant_62_stimuli_06_sacc_chap_22.pt,0.21086378325136038
metadata_participant_77_stimuli_01_sacc_chap_11.pt,0.4106392263239408
metadata_participant_104_stimuli_12_sacc_chap_09.pt,0.25807044118473793
metadata_participant_73_stimuli_01_sacc_chap_03.pt,0.29990118189885623
metadata_participant_72_stimuli_01_sacc_chap_05.pt,0.21555141014502946
metadata_participant_90_stimuli_01_sacc_chap_11.pt,0.37778738890343216
metadata_participant_87_stimuli_14_sacc_chap_08.pt,0.21513309787487037
metadata_participant_100_stimuli_13_sacc_chap_07.pt,0.24624945265584272
metadata_participant_104_stimuli_12_sacc_chap_12.pt,0.24507025070136346
metadata_participant_61_stimuli_14_sacc_chap_11.pt,0.31381556115664244
metadata_participant_47_stimuli_13_sacc_chap_05.pt,0.21601921286159292
metadata_participant_84_stimuli_03_sacc_chap_05.pt,0.18559853453717295
metadata_participant_17_stimuli_12_sacc_chap_05.pt,0.5399030052646572
metadata_participant_68_stimuli_11_sacc_chap_21.pt,0.18904262195237417
metadata_participant_53_stimuli_01_sacc_chap_10.pt,0.24623440501820612
metadata_participant_43_stimuli_06_sacc_chap_17.pt,0.28824779092702163
metadata_participant_65_stimuli_14_sacc_chap_07.pt,0.339970346096558
metadata_participant_103_stimuli_14_sacc_chap_11.pt,0.2319538460336696
metadata_participant_43_stimuli_04_sacc_chap_13.pt,0.3646951670457375
metadata_participant_17_stimuli_12_sacc_chap_12.pt,0.3668517701341885
metadata_participant_46_stimuli_02_sacc_chap_01.pt,0.14708230400806563
metadata_participant_68_stimuli_02_sacc_chap_08.pt,0.20041823466017927
metadata_participant_87_stimuli_11_sacc_chap_18.pt,0.18941597350378342
metadata_participant_69_stimuli_06_sacc_chap_10.pt,0.36405926368186964
metadata_participant_64_stimuli_01_sacc_chap_10.pt,0.211481716772559
metadata_participant_81_stimuli_14_sacc_chap_01.pt,0.15502965089729467
metadata_participant_84_stimuli_01_sacc_chap_04.pt,0.27724019453521037
metadata_participant_44_stimuli_04_sacc_chap_13.pt,0.2610055782844529
metadata_participant_21_stimuli_03_sacc_chap_07.pt,0.21859767069663352
metadata_participant_43_stimuli_12_sacc_chap_02.pt,0.2606330999579907
metadata_participant_79_stimuli_11_sacc_chap_19.pt,0.2221549534166693
metadata_participant_78_stimuli_12_sacc_chap_13.pt,0.14093246227852113
metadata_participant_104_stimuli_11_sacc_chap_08.pt,0.24987295388274022
metadata_participant_47_stimuli_04_sacc_chap_07.pt,0.25085010949965914
metadata_participant_45_stimuli_04_sacc_chap_06.pt,0.2133598505661934
metadata_participant_118_stimuli_12_sacc_chap_01.pt,0.20956009175691803
metadata_participant_85_stimuli_02_sacc_chap_06.pt,0.21724444740436027
metadata_participant_44_stimuli_13_sacc_chap_04.pt,0.19868252306669557
metadata_participant_103_stimuli_09_sacc_chap_19.pt,0.16177712192156815
metadata_participant_101_stimuli_09_sacc_chap_08.pt,0.3871633809320417
metadata_participant_105_stimuli_04_sacc_chap_13.pt,0.22726499549833273
metadata_participant_81_stimuli_11_sacc_chap_03.pt,0.16325428017145743
metadata_participant_51_stimuli_01_sacc_chap_05.pt,0.2672931187995665
metadata_participant_12_stimuli_09_sacc_chap_07.pt,0.23116327132079012
metadata_participant_89_stimuli_02_sacc_chap_02.pt,0.2461156331298482
metadata_participant_78_stimuli_02_sacc_chap_03.pt,0.405128308077165
metadata_participant_112_stimuli_11_sacc_chap_07.pt,0.15501692569999478
metadata_participant_66_stimuli_03_sacc_chap_05.pt,0.22778244527842012
metadata_participant_92_stimuli_02_sacc_chap_09.pt,0.41402333749489884
metadata_participant_43_stimuli_04_sacc_chap_07.pt,0.29485652566181464
metadata_participant_66_stimuli_03_sacc_chap_11.pt,0.2106842159774218
metadata_participant_63_stimuli_03_sacc_chap_16.pt,0.28579473022251817
metadata_participant_79_stimuli_01_sacc_chap_09.pt,0.25312435773460085
metadata_participant_88_stimuli_01_sacc_chap_02.pt,0.3581813027367475
metadata_participant_100_stimuli_12_sacc_chap_15.pt,0.3532609766056948
metadata_participant_102_stimuli_11_sacc_chap_18.pt,0.48163753466254594
metadata_participant_103_stimuli_06_sacc_chap_26.pt,0.147379753607658
metadata_participant_75_stimuli_04_sacc_chap_11.pt,0.20539512154285308
metadata_participant_68_stimuli_06_sacc_chap_21.pt,0.1691715504361461
metadata_participant_78_stimuli_06_sacc_chap_11.pt,0.3945292265969549
metadata_participant_106_stimuli_13_sacc_chap_06.pt,0.15049342408297417
metadata_participant_47_stimuli_09_sacc_chap_11.pt,0.14835214164171417
metadata_participant_80_stimuli_14_sacc_chap_16.pt,0.25414547127000775
metadata_participant_77_stimuli_04_sacc_chap_14.pt,0.18294486702051865
metadata_participant_88_stimuli_09_sacc_chap_06.pt,0.44732885245790105
metadata_participant_09_stimuli_09_sacc_chap_05.pt,0.19541515429664424
metadata_participant_71_stimuli_06_sacc_chap_21.pt,0.1541255350825016
metadata_participant_81_stimuli_02_sacc_chap_10.pt,0.16590638377040004
metadata_participant_80_stimuli_12_sacc_chap_14.pt,0.328548432973923
metadata_participant_71_stimuli_06_sacc_chap_17.pt,0.25680498353474984
metadata_participant_72_stimuli_14_sacc_chap_01.pt,0.1760702191769288
metadata_participant_45_stimuli_02_sacc_chap_09.pt,0.2960381132668493
metadata_participant_61_stimuli_06_sacc_chap_02.pt,0.14596275334547507
metadata_participant_80_stimuli_11_sacc_chap_18.pt,0.2450867793285103
metadata_participant_68_stimuli_12_sacc_chap_10.pt,0.15141927812861133
metadata_participant_100_stimuli_11_sacc_chap_27.pt,0.16594492915898054
metadata_participant_44_stimuli_04_sacc_chap_10.pt,0.19099348783493042
metadata_participant_52_stimuli_03_sacc_chap_04.pt,0.20598240982607316
metadata_participant_108_stimuli_14_sacc_chap_14.pt,0.24141851602745418
metadata_participant_65_stimuli_11_sacc_chap_12.pt,0.1802329454845652
metadata_participant_106_stimuli_13_sacc_chap_02.pt,0.29521963129872864
metadata_participant_75_stimuli_01_sacc_chap_10.pt,0.24453215360190783
metadata_participant_112_stimuli_11_sacc_chap_13.pt,0.22276699385255405
metadata_participant_55_stimuli_13_sacc_chap_03.pt,0.2111212140220325
metadata_participant_100_stimuli_06_sacc_chap_04.pt,0.250125790476123
metadata_participant_12_stimuli_14_sacc_chap_14.pt,0.22486081612358022
metadata_participant_64_stimuli_01_sacc_chap_02.pt,0.29892364273900573
metadata_participant_87_stimuli_13_sacc_chap_03.pt,0.5040315790753284
metadata_participant_68_stimuli_06_sacc_chap_17.pt,0.2533312143585407
metadata_participant_74_stimuli_01_sacc_chap_11.pt,0.40282443239017335
metadata_participant_100_stimuli_06_sacc_chap_08.pt,0.21066068374817673
metadata_participant_72_stimuli_01_sacc_chap_01.pt,0.1815401450898111
metadata_participant_68_stimuli_12_sacc_chap_16.pt,0.21304375733229525
metadata_participant_45_stimuli_04_sacc_chap_09.pt,0.19146573768896957
metadata_participant_72_stimuli_02_sacc_chap_03.pt,0.26482486916399633
metadata_participant_96_stimuli_06_sacc_chap_10.pt,0.5943612025906323
metadata_participant_78_stimuli_06_sacc_chap_18.pt,0.1648666687408332
metadata_participant_47_stimuli_09_sacc_chap_05.pt,0.20227070149942697
metadata_participant_65_stimuli_06_sacc_chap_20.pt,0.14650322663085447
metadata_participant_60_stimuli_01_sacc_chap_02.pt,0.32347131496566456
metadata_participant_88_stimuli_09_sacc_chap_13.pt,0.2713354297531575
metadata_participant_113_stimuli_14_sacc_chap_16.pt,0.22676915133157163
metadata_participant_92_stimuli_09_sacc_chap_14.pt,0.2815342326921416
metadata_participant_92_stimuli_02_sacc_chap_08.pt,0.20838564938543425
metadata_participant_81_stimuli_06_sacc_chap_26.pt,0.2328085672877912
metadata_participant_69_stimuli_06_sacc_chap_14.pt,0.1770075346661876
metadata_participant_65_stimuli_01_sacc_chap_02.pt,0.22690995947399753
metadata_participant_96_stimuli_06_sacc_chap_02.pt,0.3680669882797789
metadata_participant_68_stimuli_12_sacc_chap_04.pt,0.33396745043576104
metadata_participant_102_stimuli_09_sacc_chap_01.pt,0.16828779439619673
metadata_participant_72_stimuli_06_sacc_chap_15.pt,0.23541333713693746
metadata_participant_71_stimuli_03_sacc_chap_04.pt,0.7825182822791751
metadata_participant_87_stimuli_03_sacc_chap_02.pt,0.23193034512784846
metadata_participant_105_stimuli_12_sacc_chap_08.pt,0.3759703310541034
metadata_participant_88_stimuli_14_sacc_chap_06.pt,0.23380404158666138
metadata_participant_95_stimuli_06_sacc_chap_21.pt,0.1517112727201278
metadata_participant_103_stimuli_09_sacc_chap_01.pt,0.17927864244619704
metadata_participant_61_stimuli_06_sacc_chap_07.pt,0.15063915034097625
metadata_participant_74_stimuli_03_sacc_chap_07.pt,0.2780290906280561
metadata_participant_63_stimuli_03_sacc_chap_10.pt,0.18861437643858797
metadata_participant_44_stimuli_09_sacc_chap_09.pt,0.13210961498700377
metadata_participant_43_stimuli_01_sacc_chap_10.pt,0.17027872485339304
metadata_participant_114_stimuli_04_sacc_chap_10.pt,0.15440455918501364
metadata_participant_47_stimuli_14_sacc_chap_07.pt,0.2102486584722883
metadata_participant_21_stimuli_03_sacc_chap_08.pt,0.2648317520920406
metadata_participant_47_stimuli_09_sacc_chap_13.pt,0.3522502254898922
metadata_participant_71_stimuli_06_sacc_chap_16.pt,0.24079575441735454
metadata_participant_84_stimuli_01_sacc_chap_03.pt,0.23722122488490574
metadata_participant_71_stimuli_14_sacc_chap_06.pt,0.14027156890678044
metadata_participant_81_stimuli_04_sacc_chap_01.pt,0.2563191894547475
metadata_participant_61_stimuli_11_sacc_chap_04.pt,0.2499482359011818
metadata_participant_115_stimuli_12_sacc_chap_15.pt,0.14837532548237387
metadata_participant_43_stimuli_14_sacc_chap_05.pt,0.23585609046633166
metadata_participant_79_stimuli_13_sacc_chap_08.pt,0.49162752686916994
metadata_participant_73_stimuli_01_sacc_chap_09.pt,0.19788204113792607
metadata_participant_75_stimuli_04_sacc_chap_12.pt,0.2528496768839643
metadata_participant_44_stimuli_04_sacc_chap_08.pt,0.4257124397614953
metadata_participant_21_stimuli_03_sacc_chap_11.pt,0.28029845770455486
metadata_participant_118_stimuli_12_sacc_chap_07.pt,0.2320545754045079
metadata_participant_43_stimuli_14_sacc_chap_11.pt,0.26753090414973874
metadata_participant_79_stimuli_09_sacc_chap_11.pt,0.2878644924984086
metadata_participant_71_stimuli_06_sacc_chap_13.pt,0.30778512364299176
metadata_participant_65_stimuli_01_sacc_chap_08.pt,0.31565527755957246
metadata_participant_72_stimuli_14_sacc_chap_11.pt,0.24698609631994498
metadata_participant_65_stimuli_09_sacc_chap_01.pt,0.1599768212026369
metadata_participant_78_stimuli_02_sacc_chap_02.pt,0.26554830752608904
metadata_participant_118_stimuli_12_sacc_chap_05.pt,0.26036698865529945
metadata_participant_100_stimuli_14_sacc_chap_05.pt,0.2519163828491038
metadata_participant_106_stimuli_13_sacc_chap_03.pt,0.3392156560840138
metadata_participant_88_stimuli_01_sacc_chap_09.pt,0.37847721644295185
metadata_participant_09_stimuli_06_sacc_chap_22.pt,0.3361838289830545
metadata_participant_71_stimuli_14_sacc_chap_12.pt,0.23680373851653533
metadata_participant_37_stimuli_09_sacc_chap_08.pt,0.2206389861206026
metadata_participant_79_stimuli_09_sacc_chap_10.pt,0.36460463739297794
metadata_participant_74_stimuli_03_sacc_chap_13.pt,0.27016832945702884
metadata_participant_47_stimuli_01_sacc_chap_11.pt,0.2717626751708624
metadata_participant_21_stimuli_09_sacc_chap_11.pt,0.2505027967274527
metadata_participant_101_stimuli_09_sacc_chap_17.pt,0.19187119079222076
metadata_participant_46_stimuli_11_sacc_chap_21.pt,0.2609215755093075
metadata_participant_81_stimuli_06_sacc_chap_08.pt,0.25425796382593974
metadata_participant_112_stimuli_14_sacc_chap_09.pt,0.36507863313354033
metadata_participant_36_stimuli_14_sacc_chap_06.pt,0.4566678898320982
metadata_participant_75_stimuli_14_sacc_chap_11.pt,0.21429854000448503
metadata_participant_69_stimuli_02_sacc_chap_01.pt,0.21455531151849067
metadata_participant_85_stimuli_04_sacc_chap_08.pt,0.3254988532661265
metadata_participant_115_stimuli_12_sacc_chap_08.pt,0.3822820109996543
metadata_participant_66_stimuli_03_sacc_chap_04.pt,0.18343311863720754
metadata_participant_104_stimuli_13_sacc_chap_07.pt,0.23900901223400817
metadata_participant_94_stimuli_09_sacc_chap_08.pt,0.8382242928155204
metadata_participant_101_stimuli_11_sacc_chap_11.pt,0.23751402351941864
metadata_participant_47_stimuli_09_sacc_chap_01.pt,0.19695251853344345
metadata_participant_48_stimuli_04_sacc_chap_10.pt,0.16275793787211687
metadata_participant_68_stimuli_12_sacc_chap_08.pt,0.2048523868865462
metadata_participant_72_stimuli_03_sacc_chap_13.pt,0.2617279732835766
metadata_participant_37_stimuli_09_sacc_chap_16.pt,0.287744107791742
metadata_participant_77_stimuli_09_sacc_chap_04.pt,0.218396234940491
metadata_participant_102_stimuli_11_sacc_chap_14.pt,0.3038521456357887
metadata_participant_68_stimuli_11_sacc_chap_25.pt,0.18167486691069287
metadata_participant_85_stimuli_13_sacc_chap_05.pt,0.10694663161816804
metadata_participant_71_stimuli_01_sacc_chap_05.pt,0.2551303308717695
metadata_participant_100_stimuli_11_sacc_chap_14.pt,0.1877163578747351
metadata_participant_110_stimuli_11_sacc_chap_22.pt,0.17440190522567087
metadata_participant_43_stimuli_06_sacc_chap_16.pt,0.374174656173908
metadata_participant_36_stimuli_12_sacc_chap_01.pt,0.18622762866191467
metadata_participant_75_stimuli_11_sacc_chap_19.pt,0.2743540523408266
metadata_participant_68_stimuli_02_sacc_chap_11.pt,0.2166733230219446
metadata_participant_43_stimuli_14_sacc_chap_12.pt,0.3281489868695885
metadata_participant_48_stimuli_03_sacc_chap_05.pt,0.23859739574006916
metadata_participant_90_stimuli_01_sacc_chap_03.pt,0.25272259279550363
metadata_participant_63_stimuli_03_sacc_chap_11.pt,0.18603184982599066
metadata_participant_103_stimuli_11_sacc_chap_20.pt,0.18800485134124756
metadata_participant_71_stimuli_04_sacc_chap_12.pt,0.2636618558986426
metadata_participant_44_stimuli_04_sacc_chap_02.pt,0.2446359243870683
metadata_participant_69_stimuli_03_sacc_chap_09.pt,0.24103287025750922
metadata_participant_09_stimuli_06_sacc_chap_18.pt,0.24724170300820825
metadata_participant_117_stimuli_12_sacc_chap_02.pt,0.440861248789753
metadata_participant_78_stimuli_14_sacc_chap_04.pt,0.17460177638805657
metadata_participant_68_stimuli_11_sacc_chap_24.pt,0.14680736242936104
metadata_participant_90_stimuli_01_sacc_chap_02.pt,0.20984943670225956
metadata_participant_92_stimuli_11_sacc_chap_18.pt,0.24758080915602484
metadata_participant_87_stimuli_11_sacc_chap_15.pt,0.28612102148438223
metadata_participant_81_stimuli_14_sacc_chap_02.pt,0.22349224671974977
metadata_participant_65_stimuli_01_sacc_chap_06.pt,0.22595964983415515
metadata_participant_87_stimuli_14_sacc_chap_10.pt,0.2426083398901898
metadata_participant_12_stimuli_09_sacc_chap_13.pt,0.30254675771879114
metadata_participant_68_stimuli_04_sacc_chap_13.pt,0.32954089582980467
metadata_participant_68_stimuli_06_sacc_chap_14.pt,0.2127210337858795
metadata_participant_103_stimuli_09_sacc_chap_14.pt,0.26087155650829325
metadata_participant_45_stimuli_01_sacc_chap_12.pt,0.2264053538751512
metadata_participant_80_stimuli_13_sacc_chap_06.pt,0.14064266900259065
metadata_participant_44_stimuli_13_sacc_chap_01.pt,0.19220332714019517
metadata_participant_71_stimuli_06_sacc_chap_09.pt,0.3277717889594671
metadata_participant_65_stimuli_09_sacc_chap_15.pt,0.1867867009626219
metadata_participant_80_stimuli_11_sacc_chap_09.pt,0.13307957027269446
metadata_participant_100_stimuli_14_sacc_chap_01.pt,0.21223271986036535
metadata_participant_67_stimuli_01_sacc_chap_09.pt,0.22832129752027516
metadata_participant_105_stimuli_04_sacc_chap_08.pt,0.3350106968996881
metadata_participant_44_stimuli_06_sacc_chap_01.pt,0.24272762771364872
metadata_participant_90_stimuli_02_sacc_chap_07.pt,0.1866701486430682
metadata_participant_112_stimuli_11_sacc_chap_03.pt,0.14017925393153227
metadata_participant_100_stimuli_12_sacc_chap_01.pt,0.16864043564336736
metadata_participant_80_stimuli_03_sacc_chap_07.pt,0.17842956019709827
metadata_participant_103_stimuli_12_sacc_chap_04.pt,0.32037253427144935
metadata_participant_87_stimuli_14_sacc_chap_01.pt,0.16478900309997155
metadata_participant_81_stimuli_02_sacc_chap_01.pt,0.2185427560022062
metadata_participant_17_stimuli_04_sacc_chap_14.pt,0.12132544238085106
metadata_participant_45_stimuli_02_sacc_chap_11.pt,0.2392521122002196
metadata_participant_46_stimuli_03_sacc_chap_10.pt,0.2085452666805462
metadata_participant_104_stimuli_13_sacc_chap_05.pt,0.12613260069957077
metadata_participant_65_stimuli_11_sacc_chap_27.pt,0.23935737974927646
metadata_participant_75_stimuli_01_sacc_chap_11.pt,0.18926255903532466
metadata_participant_112_stimuli_11_sacc_chap_27.pt,0.2095020589170474
metadata_participant_102_stimuli_09_sacc_chap_05.pt,0.35449029232017937
metadata_participant_47_stimuli_02_sacc_chap_07.pt,0.23629331938035095
metadata_participant_59_stimuli_03_sacc_chap_03.pt,0.37947657912800575
metadata_participant_07_stimuli_09_sacc_chap_13.pt,0.19542402682547758
metadata_participant_65_stimuli_01_sacc_chap_10.pt,0.2576900995521329
metadata_participant_49_stimuli_04_sacc_chap_09.pt,0.17869573831558228
metadata_participant_80_stimuli_13_sacc_chap_08.pt,0.2743948222558755
metadata_participant_47_stimuli_11_sacc_chap_27.pt,0.23541580864522318
metadata_participant_80_stimuli_09_sacc_chap_03.pt,0.2088718648668949
